count,datasourceId,variable,field,runId
17466667,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2104_pre
17466667,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2104_pre
17466667,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2104_pre
17466667,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2104_pre
17466667,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2104_pre
17466667,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2104_pre
0,europepmc,evidenceFieldNotNullCountByDatasource,urls_niceName,2104_pre
0,europepmc,evidenceFieldNotNullCountByDatasource,urls_url,2104_pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2104_pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2104_pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantId,2104_pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantRsId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,alleleOrigins,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,allelicRequirements,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,beta,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalPhase,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalStatus,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortDescription,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortShortName,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,confidence,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,contrast,2104_pre
1846,crispr,evidenceFieldNotNullCountByDatasource,datatypeId,2104_pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2104_pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2104_pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,drugId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,literature,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatio,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,pValueExponent,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,pValueMantissa,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,pathways_id,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,pathways_name,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,publicationYear,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,reactionId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,reactionName,2104_pre
1846,crispr,evidenceFieldNotNullCountByDatasource,resourceScore,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyCases,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyOverview,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,studySampleSize,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyStartDate,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyStopReason,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetFromSource,2104_pre
1846,crispr,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetInModel,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetModulation,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,urls_niceName,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,urls_url,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantId,2104_pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantRsId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,alleleOrigins,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,allelicRequirements,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,beta,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biologicalModelId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,clinicalPhase,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,clinicalStatus,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortDescription,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortShortName,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,confidence,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,contrast,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,datatypeId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,drugId,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,literature,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,oddsRatio,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pValueExponent,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pValueMantissa,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pathways_id,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pathways_name,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,publicationYear,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,reactionId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,reactionName,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,resourceScore,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyCases,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyOverview,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studySampleSize,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyStartDate,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyStopReason,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetFromSource,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetInModel,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetModulation,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,urls_niceName,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,urls_url,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2104_pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantId,2104_pre
34386,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantRsId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,alleleOrigins,2104_pre
7835,genomics_england,evidenceFieldNotNullCountByDatasource,allelicRequirements,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,beta,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalPhase,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalStatus,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortDescription,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortId,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortShortName,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,confidence,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,contrast,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,datatypeId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2104_pre
3832,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,drugId,2104_pre
4492,genomics_england,evidenceFieldNotNullCountByDatasource,literature,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,oddsRatio,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,pValueExponent,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,pValueMantissa,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,pathways_id,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,pathways_name,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,publicationYear,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,reactionId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,reactionName,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,resourceScore,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,studyCases,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,studyId,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,studyOverview,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,studySampleSize,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,studyStartDate,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,studyStopReason,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,targetFromSource,2104_pre
7850,genomics_england,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,targetInModel,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,targetModulation,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,urls_niceName,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,urls_url,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantId,2104_pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantRsId,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,alleleOrigins,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,allelicRequirements,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,beta,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,biologicalModelId,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,2104_pre
582813,chembl,evidenceFieldNotNullCountByDatasource,clinicalPhase,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2104_pre
481997,chembl,evidenceFieldNotNullCountByDatasource,clinicalStatus,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,cohortDescription,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,cohortId,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,cohortShortName,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,confidence,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,contrast,2104_pre
582813,chembl,evidenceFieldNotNullCountByDatasource,datatypeId,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2104_pre
560493,chembl,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2104_pre
582813,chembl,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2104_pre
582813,chembl,evidenceFieldNotNullCountByDatasource,drugId,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,literature,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2104_pre
0,chembl,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2104_pre
