count,datasourceId,variable,field,runId
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatio,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,confidence,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,pValueExponent,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,pValueMantissa,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalPhase,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,cohortId,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,reactionId,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,datatypeId,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,allelicRequirements,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,contrast,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,studyOverview,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,targetInModel,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,pathwayName,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,cohortDescription,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,variantRsId,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,studyCases,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseId,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,studyId,2102-post
0,crispr,evidenceFieldNotNullCountByDatasource,studySampleSize,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,targetSymbol,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,targetName,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseLabel,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,id,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,score,2102-post
1846,crispr,evidenceFieldNotNullCountByDatasource,sourceId,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,targetId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantId,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalStatus,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,drugId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,publicationYear,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,targetModulation,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,resourceScore,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,urls_niceName,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,urls_url,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortShortName,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,pathwayId,2102-post
12506,genomics_england,evidenceFieldNotNullCountByDatasource,literature,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,oddsRatio,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,confidence,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,pValueExponent,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,pValueMantissa,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalPhase,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortId,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,reactionId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,datatypeId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2102-post
20871,genomics_england,evidenceFieldNotNullCountByDatasource,allelicRequirements,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,contrast,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,studyOverview,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,targetInModel,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,pathwayName,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortDescription,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,variantRsId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,studyCases,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseId,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,studyId,2102-post
0,genomics_england,evidenceFieldNotNullCountByDatasource,studySampleSize,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,targetSymbol,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,targetName,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseLabel,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,id,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,score,2102-post
20911,genomics_england,evidenceFieldNotNullCountByDatasource,sourceId,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,targetId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,variantId,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,clinicalStatus,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,drugId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,publicationYear,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,targetModulation,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,resourceScore,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,urls_niceName,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,urls_url,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,cohortShortName,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,pathwayId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,literature,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,oddsRatio,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,confidence,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,pValueExponent,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,pValueMantissa,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,clinicalPhase,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,cohortId,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,reactionId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,datatypeId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,allelicRequirements,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,contrast,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,studyOverview,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,targetInModel,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,pathwayName,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,cohortDescription,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,variantRsId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,studyCases,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,diseaseId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,studyId,2102-post
0,chembl,evidenceFieldNotNullCountByDatasource,studySampleSize,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,targetSymbol,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,targetName,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,diseaseLabel,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,id,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,score,2102-post
442053,chembl,evidenceFieldNotNullCountByDatasource,sourceId,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,targetId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,variantId,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,clinicalStatus,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,drugId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,publicationYear,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,targetModulation,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,resourceScore,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,urls_niceName,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,urls_url,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,cohortShortName,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,pathwayId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,literature,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,oddsRatio,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,confidence,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,pValueExponent,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,pValueMantissa,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,clinicalPhase,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,cohortId,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,targetFromSourceId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,significantDriverMethods,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,reactionId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,clinicalSignificances,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,datatypeId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseFromSource,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseCellLines,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,allelicRequirements,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,confidenceIntervalLower,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,contrast,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,studyOverview,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,confidenceIntervalUpper,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,targetInModel,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,pathwayName,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,cohortDescription,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,variantRsId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,studyCases,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,diseaseId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,studyId,2102-post
0,slapenrich,evidenceFieldNotNullCountByDatasource,studySampleSize,2102-post
74451,slapenrich,evidenceFieldNotNullCountByDatasource,targetSymbol,2102-post
