value,datasourceId,variable,field,runId
6461278,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,22.02.1-pre
6461278,europepmc,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,22.02.1-pre
0,europepmc,evidenceFieldNotNullCountByDatasource,urls_niceName,22.02.1-pre
0,europepmc,evidenceFieldNotNullCountByDatasource,urls_url,22.02.1-pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,22.02.1-pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,22.02.1-pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantId,22.02.1-pre
0,europepmc,evidenceFieldNotNullCountByDatasource,variantRsId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,alleleOrigins,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,allelicRequirements,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,beta,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biologicalModelId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biomarkerName,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biomarkers_geneExpression_id,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biomarkers_geneExpression_name,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biomarkers_variant_functionalConsequenceId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biomarkers_variant_id,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biomarkers_variant_name,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalPhase,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalSignificances,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,clinicalStatus,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortDescription,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,cohortShortName,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,confidence,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,contrast,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,datatypeId,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseCellLines_id,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseCellLines_name,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseCellLines_tissue,22.02.1-pre
1216,crispr,evidenceFieldNotNullCountByDatasource,diseaseCellLines_tissueId,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSource,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,drugFromSource,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,drugId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,drugResponse,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,literature,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatio,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,pValueExponent,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,pValueMantissa,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,pathways_id,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,pathways_name,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,pmcIds,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,projectId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,publicationYear,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,reactionId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,reactionName,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,resourceScore,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,significantDriverMethods,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyCases,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyOverview,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studySampleSize,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyStartDate,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyStopReason,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,studyStopReasonCategories,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetFromSource,22.02.1-pre
1846,crispr,evidenceFieldNotNullCountByDatasource,targetFromSourceId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetInModel,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetInModelEnsemblId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetInModelMgiId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,targetModulation,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,urls_niceName,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,urls_url,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantId,22.02.1-pre
0,crispr,evidenceFieldNotNullCountByDatasource,variantRsId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,alleleOrigins,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,allelicRequirements,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,beta,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biologicalModelId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biomarkerName,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biomarkers_geneExpression_id,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biomarkers_geneExpression_name,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biomarkers_variant_functionalConsequenceId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biomarkers_variant_id,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biomarkers_variant_name,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,clinicalPhase,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,clinicalSignificances,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,clinicalStatus,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortDescription,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,cohortShortName,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,confidence,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,contrast,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,datatypeId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseCellLines_id,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseCellLines_name,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseCellLines_tissue,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseCellLines_tissueId,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseFromSource,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,22.02.1-pre
34866,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,drugFromSource,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,drugId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,drugResponse,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,literature,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,oddsRatio,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pValueExponent,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pValueMantissa,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pathways_id,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pathways_name,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,pmcIds,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,projectId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,publicationYear,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,reactionId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,reactionName,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,resourceScore,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,significantDriverMethods,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyCases,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyOverview,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studySampleSize,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyStartDate,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyStopReason,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,studyStopReasonCategories,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetFromSource,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetFromSourceId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetInModel,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetInModelEnsemblId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetInModelMgiId,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,targetModulation,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_section,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,textMiningSentences_text,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,urls_niceName,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,urls_url,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,22.02.1-pre
0,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantId,22.02.1-pre
35756,uniprot_variants,evidenceFieldNotNullCountByDatasource,variantRsId,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,alleleOrigins,22.02.1-pre
49564,genomics_england,evidenceFieldNotNullCountByDatasource,allelicRequirements,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,beta,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biologicalModelId,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biomarkerName,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biomarkers_geneExpression_id,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biomarkers_geneExpression_name,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biomarkers_variant_functionalConsequenceId,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biomarkers_variant_id,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biomarkers_variant_name,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,biosamplesFromSource,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalPhase,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalSignificances,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,clinicalStatus,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortDescription,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortId,22.02.1-pre
49664,genomics_england,evidenceFieldNotNullCountByDatasource,cohortPhenotypes,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,cohortShortName,22.02.1-pre
49664,genomics_england,evidenceFieldNotNullCountByDatasource,confidence,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,contrast,22.02.1-pre
49664,genomics_england,evidenceFieldNotNullCountByDatasource,datatypeId,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseCellLines_id,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseCellLines_name,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseCellLines_tissue,22.02.1-pre
0,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseCellLines_tissueId,22.02.1-pre
49405,genomics_england,evidenceFieldNotNullCountByDatasource,diseaseFromSource,22.02.1-pre
